lng,lat,count
94.50,37.50,57.00
94.50,38.50,31.00
94.50,39.50,87.00
94.50,40.50,876.00
94.50,41.50,33.00
94.50,42.50,13.00
94.50,43.50,69.00
94.50,44.50,28.00
94.50,45.50,16.00
94.50,46.50,10.00
94.50,47.50,9.00
94.50,48.50,3.00
94.50,49.50,83.00
94.50,50.50,22.00
94.50,51.50,1585.00
94.50,52.50,25.00
94.50,53.50,39.00
94.50,54.50,15.00
94.50,55.50,1116.00
94.50,56.50,739.00
94.50,57.50,176.00
94.50,58.50,136.00
94.50,59.50,2.00
94.50,60.50,44.00
94.50,61.50,33.00
94.50,62.50,98.00
94.50,64.50,25.00
94.50,67.50,4.00
94.50,70.50,11.00
94.50,71.50,5.00
94.50,72.50,3.00
94.50,76.50,2.00
94.50,77.50,25.00
94.50,79.50,25.00
94.50,80.50,3.00
95.50,-82.50,25.00
95.50,-2.50,3.00
95.50,0.50,3.00
95.50,2.50,19.00
95.50,4.50,61.00
95.50,5.50,1712.00
95.50,6.50,22.00
95.50,10.50,3.00
95.50,13.50,25.00
95.50,15.50,23.00
95.50,16.50,248.00
95.50,17.50,198.00
95.50,18.50,138.00
95.50,19.50,87.00
95.50,20.50,161.00
95.50,21.50,267.00
95.50,22.50,160.00
95.50,23.50,81.00
95.50,24.50,27.00
95.50,25.50,20.00
95.50,26.50,49.00
95.50,27.50,733.00
95.50,28.50,134.00
95.50,29.50,108.00
95.50,30.50,37.00
95.50,31.50,76.00
95.50,32.50,55.00
95.50,33.50,25.00
95.50,34.50,17.00
95.50,35.50,50.00
95.50,36.50,80.00
95.50,37.50,134.00
95.50,38.50,4.00
95.50,39.50,13.00
95.50,40.50,113.00
95.50,41.50,33.00
95.50,43.50,28.00
95.50,45.50,2.00
95.50,46.50,52.00
95.50,47.50,52.00
95.50,48.50,28.00
95.50,49.50,110.00
95.50,50.50,93.00
95.50,51.50,92.00
95.50,52.50,7.00
95.50,53.50,2.00
95.50,54.50,7.00
95.50,55.50,362.00
95.50,56.50,1470.00
95.50,57.50,45.00
95.50,58.50,14.00
95.50,59.50,3.00
95.50,60.50,50.00
95.50,61.50,2.00
95.50,62.50,25.00
95.50,64.50,14.00
95.50,70.50,3.00
95.50,71.50,2.00
95.50,78.50,2.00
95.50,79.50,3.00
95.50,80.50,4.00
95.50,81.50,9.00
96.50,-73.50,2.00
96.50,-65.50,25.00
96.50,-51.50,25.00
96.50,-44.50,25.00
96.50,-16.50,25.00
96.50,-12.50,43.00
96.50,-11.50,2.00
96.50,-2.50,25.00
96.50,-1.50,25.00
96.50,2.50,35.00
96.50,3.50,86.00
96.50,4.50,520.00
96.50,5.50,328.00
96.50,6.50,9.00
96.50,16.50,3101.00
96.50,17.50,356.00
96.50,18.50,170.00
96.50,19.50,559.00
96.50,20.50,203.00
96.50,21.50,549.00
96.50,22.50,307.00
96.50,23.50,33.00
96.50,24.50,61.00
96.50,25.50,51.00
96.50,26.50,38.00
96.50,27.50,63.00
96.50,28.50,22.00
96.50,29.50,23.00
96.50,30.50,31.00
96.50,31.50,33.00
96.50,32.50,121.00
96.50,33.50,125.00
96.50,34.50,4.00
96.50,35.50,3.00
96.50,36.50,6.00
96.50,37.50,21.00
96.50,39.50,2.00
96.50,40.50,42.00
96.50,41.50,29.00
96.50,42.50,2.00
96.50,43.50,24.00
96.50,44.50,2.00
96.50,45.50,7.00
96.50,46.50,322.00
96.50,47.50,137.00
96.50,48.50,45.00
96.50,49.50,78.00
96.50,50.50,2.00
96.50,51.50,9.00
96.50,52.50,53.00
96.50,54.50,11.00
96.50,55.50,47.00
96.50,56.50,562.00
96.50,57.50,50.00
96.50,58.50,96.00
96.50,60.50,114.00
96.50,61.50,71.00
96.50,62.50,2.00
96.50,63.50,24.00
96.50,69.50,193.00
96.50,76.50,2.00
96.50,78.50,3.00
97.50,-64.50,25.00
97.50,-58.50,2.00
97.50,-55.50,25.00
97.50,-42.50,2.00
97.50,-34.50,25.00
97.50,-31.50,25.00
97.50,0.50,42.00
97.50,1.50,128.00
97.50,2.50,94.00
97.50,3.50,143.00
97.50,4.50,273.00
97.50,5.50,548.00
97.50,6.50,7.00
97.50,7.50,2.00
97.50,8.50,18.00
97.50,9.50,9.00
97.50,11.50,2.00
97.50,14.50,7.00
97.50,15.50,63.00
97.50,16.50,307.00
97.50,17.50,135.00
97.50,18.50,161.00
97.50,19.50,245.00
97.50,20.50,184.00
97.50,21.50,81.00
97.50,22.50,167.00
97.50,23.50,110.00
97.50,24.50,221.00
97.50,25.50,109.00
97.50,26.50,40.00
97.50,27.50,26.00
97.50,28.50,41.00
97.50,29.50,25.00
97.50,30.50,178.00
97.50,31.50,118.00
97.50,32.50,80.00
97.50,33.50,90.00
97.50,34.50,3.00
97.50,35.50,32.00
97.50,36.50,6.00
97.50,37.50,4794.00
97.50,38.50,12.00
97.50,39.50,36.00
97.50,40.50,79.00
97.50,41.50,17.00
97.50,45.50,38.00
97.50,46.50,85.00
97.50,47.50,23.00
97.50,48.50,17.00
97.50,49.50,15.00
97.50,50.50,19.00
97.50,52.50,27.00
97.50,53.50,25.00
97.50,54.50,7.00
97.50,55.50,264.00
97.50,56.50,309.00
97.50,57.50,125.00
97.50,58.50,252.00
97.50,60.50,49.00
97.50,61.50,28.00
97.50,62.50,32.00
97.50,63.50,3.00
97.50,64.50,447.00
97.50,79.50,3.00
97.50,80.50,8.00
98.50,-74.50,25.00
98.50,-69.50,25.00
98.50,-66.50,2.00
98.50,-43.50,25.00
98.50,-24.50,25.00
98.50,-3.50,25.00
98.50,-1.50,8.00
98.50,-0.50,13.00
98.50,0.50,4.00
98.50,1.50,164.00
98.50,2.50,421.00
98.50,3.50,5447.00
98.50,4.50,121.00
98.50,5.50,13.00
98.50,6.50,8.00
98.50,7.50,6268.00
98.50,8.50,3708.00
98.50,9.50,422.00
98.50,10.50,103.00
98.50,11.50,25.00
98.50,12.50,116.00
98.50,13.50,35.00
98.50,14.50,232.00
98.50,15.50,78.00
98.50,16.50,718.00
98.50,17.50,211.00
98.50,18.50,6902.00
98.50,19.50,664.00
98.50,20.50,79.00
98.50,21.50,52.00
98.50,22.50,72.00
98.50,23.50,102.00
98.50,24.50,274.00
98.50,25.50,262.00
98.50,26.50,61.00
98.50,27.50,33.00
98.50,28.50,1441.00
98.50,29.50,117.00
98.50,30.50,44.00
98.50,31.50,67.00
98.50,32.50,21.00
98.50,34.50,45.00
98.50,35.50,53.00
98.50,36.50,74.00
98.50,37.50,23.00
98.50,38.50,5.00
98.50,39.50,588.00
98.50,40.50,14.00
98.50,42.50,2.00
98.50,43.50,25.00
98.50,45.50,2.00
98.50,46.50,18.00
98.50,47.50,3.00
98.50,48.50,325.00
98.50,49.50,39.00
98.50,50.50,3.00
98.50,51.50,2.00
98.50,53.50,36.00
98.50,54.50,46.00
98.50,55.50,535.00
98.50,56.50,126.00
98.50,57.50,23.00
98.50,58.50,389.00
98.50,59.50,6.00
98.50,60.50,6.00
98.50,61.50,13.00
98.50,62.50,14.00
98.50,63.50,25.00
98.50,65.50,3.00
98.50,71.50,2.00
98.50,79.50,2.00
99.50,-89.50,3.00
99.50,-81.50,25.00
99.50,-78.50,3.00
99.50,-69.50,2.00
99.50,-66.50,2.00
99.50,-59.50,25.00
99.50,-6.50,3.00
99.50,-2.50,45.00
99.50,-1.50,11.00
99.50,-0.50,66.00
99.50,0.50,113.00
99.50,1.50,404.00
99.50,2.50,674.00
99.50,3.50,506.00
99.50,4.50,48.00
99.50,6.50,835.00
99.50,7.50,1654.00
99.50,8.50,1910.00
99.50,9.50,2153.00
99.50,10.50,791.00
99.50,11.50,486.00
99.50,12.50,2855.00
99.50,13.50,2904.00
99.50,14.50,1302.00
99.50,15.50,721.00
99.50,16.50,1293.00
99.50,17.50,2237.00
99.50,18.50,5786.00
99.50,19.50,2408.00
99.50,20.50,694.00
99.50,21.50,264.00
99.50,22.50,148.00
99.50,23.50,113.00
99.50,24.50,86.00
99.50,25.50,273.00
99.50,26.50,171.00
99.50,27.50,624.00
99.50,28.50,116.00
99.50,29.50,63.00
99.50,30.50,57.00
99.50,31.50,39.00
99.50,32.50,14.00
99.50,33.50,99.00
99.50,34.50,10.00
99.50,35.50,7.00
99.50,36.50,141.00
99.50,37.50,19.00
99.50,38.50,11.00
99.50,39.50,46.00
99.50,40.50,25.00
99.50,42.50,2.00
99.50,44.50,4.00
99.50,45.50,11.00
99.50,46.50,43.00
99.50,47.50,22.00
99.50,48.50,27.00
99.50,49.50,26.00
99.50,51.50,17.00
99.50,52.50,36.00
99.50,53.50,34.00
99.50,54.50,477.00
99.50,55.50,113.00
99.50,56.50,195.00
99.50,57.50,19.00
99.50,58.50,224.00
99.50,59.50,6.00
99.50,60.50,34.00
99.50,61.50,219.00
99.50,62.50,170.00
99.50,64.50,25.00
99.50,71.50,11.00
99.50,79.50,25.00
100.50,-72.50,2.00
100.50,-66.50,2.00
100.50,-58.50,2.00
100.50,-5.50,7.00
100.50,-2.50,6.00
100.50,-1.50,85.00
100.50,-0.50,2895.00
100.50,0.50,208.00
100.50,1.50,339.00
100.50,2.50,113.00
100.50,3.50,284.00
100.50,4.50,1831.00
100.50,5.50,14599.00
100.50,6.50,5136.00
100.50,7.50,2954.00
100.50,8.50,223.00
100.50,9.50,1325.00
100.50,10.50,15.00
100.50,11.50,3.00
100.50,12.50,5905.00
100.50,13.50,96062.00
100.50,14.50,9951.00
100.50,15.50,1684.00
100.50,16.50,2175.00
100.50,17.50,1226.00
100.50,18.50,686.00
100.50,19.50,848.00
100.50,20.50,1719.00
100.50,21.50,330.00
100.50,22.50,496.00
100.50,23.50,219.00
100.50,24.50,68.00
100.50,25.50,1583.00
100.50,26.50,1356.00
100.50,27.50,2151.00
100.50,28.50,152.00
100.50,29.50,126.00
100.50,30.50,51.00
100.50,31.50,81.00
100.50,32.50,57.00
100.50,33.50,9.00
100.50,34.50,28.00
100.50,35.50,60.00
100.50,36.50,236.00
100.50,37.50,42.00
100.50,38.50,366.00
100.50,39.50,59.00
100.50,40.50,37.00
100.50,41.50,11.00
100.50,42.50,3.00
100.50,44.50,6.00
100.50,45.50,2.00
100.50,46.50,80.00
100.50,47.50,68.00
100.50,48.50,187.00
100.50,49.50,90.00
100.50,50.50,125.00
100.50,51.50,63.00
100.50,52.50,23.00
100.50,53.50,4.00
100.50,54.50,910.00
100.50,55.50,94.00
100.50,56.50,28.00
100.50,57.50,25.00
100.50,58.50,44.00
100.50,60.50,47.00
100.50,61.50,50.00
100.50,62.50,49.00
100.50,64.50,35.00
100.50,67.50,12.00
101.50,-66.50,3.00
101.50,-26.50,25.00
101.50,-24.50,25.00
101.50,-3.50,38.00
101.50,-2.50,163.00
101.50,-1.50,292.00
101.50,-0.50,267.00
101.50,0.50,3323.00
101.50,1.50,364.00
101.50,2.50,17229.00
101.50,3.50,63490.00
101.50,4.50,4191.00
101.50,5.50,402.00
101.50,6.50,2244.00
101.50,7.50,15.00
101.50,8.50,2.00
101.50,9.50,7.00
101.50,11.50,5.00
101.50,12.50,3662.00
101.50,13.50,4573.00
101.50,14.50,1758.00
101.50,15.50,945.00
101.50,16.50,725.00
101.50,17.50,734.00
101.50,18.50,102.00
101.50,19.50,194.00
101.50,20.50,184.00
101.50,21.50,188.00
101.50,22.50,110.00
101.50,23.50,185.00
101.50,24.50,102.00
101.50,25.50,462.00
101.50,26.50,551.00
101.50,27.50,80.00
101.50,28.50,70.00
101.50,29.50,774.00
101.50,30.50,897.00
101.50,31.50,146.00
101.50,32.50,106.00
101.50,33.50,115.00
101.50,34.50,114.00
101.50,35.50,66.00
101.50,36.50,1773.00
101.50,37.50,55.00
101.50,38.50,60.00
101.50,39.50,31.00
101.50,40.50,4.00
101.50,41.50,32.00
101.50,42.50,4.00
101.50,43.50,2.00
101.50,44.50,25.00
101.50,45.50,14.00
101.50,46.50,5.00
101.50,47.50,194.00
101.50,48.50,146.00
101.50,49.50,93.00
101.50,50.50,14.00
101.50,51.50,30.00
101.50,52.50,28.00
101.50,53.50,199.00
101.50,54.50,443.00
101.50,55.50,155.00
101.50,56.50,2096.00
101.50,57.50,33.00
101.50,58.50,42.00
101.50,59.50,3.00
101.50,61.50,25.00
101.50,62.50,76.00
101.50,63.50,27.00
101.50,71.50,33.00
101.50,76.50,2.00
101.50,78.50,2.00
102.50,-83.50,25.00
102.50,-5.50,7.00
102.50,-4.50,100.00
102.50,-3.50,844.00
102.50,-2.50,160.00
102.50,-1.50,247.00
102.50,-0.50,369.00
102.50,0.50,221.00
102.50,1.50,1251.00
102.50,2.50,7082.00
102.50,3.50,1100.00
102.50,4.50,433.00
102.50,5.50,2041.00
102.50,6.50,2059.00
102.50,7.50,18.00
102.50,11.50,248.00
102.50,12.50,2481.00
102.50,13.50,1353.00
102.50,14.50,2021.00
102.50,15.50,1759.00
102.50,16.50,3063.00
102.50,17.50,4115.00
102.50,18.50,490.00
102.50,19.50,300.00
102.50,20.50,92.00
102.50,21.50,117.00
102.50,22.50,154.00
102.50,23.50,334.00
102.50,24.50,4139.00
102.50,25.50,8775.00
102.50,26.50,212.00
102.50,27.50,693.00
102.50,28.50,265.00
102.50,29.50,586.00
102.50,30.50,1416.00
102.50,31.50,310.00
102.50,32.50,95.00
102.50,33.50,78.00
102.50,34.50,136.00
102.50,35.50,312.00
102.50,36.50,234.00
102.50,37.50,222.00
102.50,38.50,263.00
102.50,39.50,49.00
102.50,40.50,3.00
102.50,41.50,36.00
102.50,42.50,2.00
102.50,43.50,25.00
102.50,44.50,28.00
102.50,45.50,64.00
102.50,46.50,188.00
102.50,47.50,76.00
102.50,48.50,184.00
102.50,49.50,145.00
102.50,50.50,3.00
102.50,51.50,206.00
102.50,52.50,138.00
102.50,53.50,1250.00
102.50,54.50,560.00
102.50,55.50,45.00
102.50,56.50,68.00
102.50,57.50,521.00
102.50,58.50,225.00
102.50,60.50,37.00
102.50,61.50,52.00
102.50,62.50,23.00
102.50,67.50,2.00
102.50,68.50,15.00
102.50,71.50,58.00
102.50,72.50,8.00
102.50,74.50,4.00
102.50,78.50,4.00
103.50,-18.50,25.00
103.50,-17.50,2.00
103.50,-6.50,2.00
103.50,-5.50,37.00
103.50,-4.50,177.00
103.50,-3.50,405.00
103.50,-2.50,221.00
103.50,-1.50,1071.00
103.50,-0.50,340.00
103.50,0.50,279.00
103.50,1.50,154850.00
103.50,2.50,889.00
103.50,3.50,2019.00
103.50,4.50,1590.00
103.50,5.50,1743.00
103.50,6.50,6.00
103.50,7.50,39.00
103.50,8.50,2.00
103.50,9.50,37.00
103.50,10.50,2293.00
103.50,11.50,55.00
103.50,12.50,134.00
103.50,13.50,1468.00
103.50,14.50,1004.00
103.50,15.50,684.00
103.50,16.50,1507.00
103.50,17.50,1113.00
103.50,18.50,346.00
103.50,19.50,170.00
103.50,20.50,72.00
103.50,21.50,1835.00
103.50,22.50,1556.00
103.50,23.50,583.00
103.50,24.50,514.00
103.50,25.50,1001.00
103.50,26.50,189.00
103.50,27.50,583.00
103.50,28.50,113.00
103.50,29.50,1947.00
103.50,30.50,13187.00
103.50,31.50,569.00
103.50,32.50,166.00
103.50,33.50,176.00
103.50,34.50,225.00
103.50,35.50,352.00
103.50,36.50,4278.00
103.50,37.50,20.00
103.50,38.50,100.00
103.50,39.50,8.00
103.50,40.50,28.00
103.50,41.50,18.00
103.50,43.50,7.00
103.50,44.50,119.00
103.50,45.50,37.00
103.50,46.50,296.00
103.50,47.50,196.00
103.50,48.50,243.00
103.50,49.50,137.00
103.50,50.50,137.00
103.50,51.50,309.00
103.50,52.50,3389.00
103.50,53.50,1064.00
103.50,54.50,207.00
103.50,55.50,33.00
103.50,56.50,88.00
103.50,57.50,224.00
103.50,59.50,12.00
103.50,62.50,25.00
103.50,63.50,10.00
103.50,71.50,7.00
103.50,77.50,9.00
104.50,-77.50,12.00
104.50,-51.50,25.00
104.50,-45.50,26.00
104.50,-33.50,2.00
104.50,-17.50,25.00
104.50,-8.50,25.00
104.50,-5.50,542.00
104.50,-4.50,540.00
104.50,-3.50,743.00
104.50,-2.50,2347.00
104.50,-1.50,84.00
104.50,-0.50,36.00
104.50,0.50,566.00
104.50,1.50,2891.00
104.50,2.50,132.00
104.50,3.50,2.00
104.50,4.50,6.00
104.50,5.50,16.00
104.50,6.50,4.00
104.50,7.50,2.00
104.50,8.50,162.00
104.50,9.50,149.00
104.50,10.50,813.00
104.50,11.50,6767.00
104.50,12.50,229.00
104.50,13.50,135.00
104.50,14.50,749.00
104.50,15.50,1700.00
104.50,16.50,793.00
104.50,17.50,1487.00
104.50,18.50,142.00
104.50,19.50,306.00
104.50,20.50,293.00
104.50,21.50,1024.00
104.50,22.50,773.00
104.50,23.50,330.00
104.50,24.50,242.00
104.50,25.50,691.00
104.50,26.50,457.00
104.50,27.50,163.00
104.50,28.50,1580.00
104.50,29.50,1612.00
104.50,30.50,56630.00
104.50,31.50,5377.00
104.50,32.50,129.00
104.50,33.50,178.00
104.50,34.50,318.00
104.50,35.50,1498.00
104.50,36.50,377.00
104.50,37.50,480.00
104.50,38.50,116.00
104.50,39.50,116.00
104.50,40.50,42.00
104.50,41.50,38.00
104.50,43.50,39.00
104.50,44.50,3.00
104.50,45.50,48.00
104.50,46.50,170.00
104.50,47.50,171.00
104.50,48.50,95.00
104.50,49.50,124.00
104.50,50.50,60.00
104.50,51.50,584.00
104.50,52.50,11345.00
104.50,53.50,126.00
104.50,54.50,94.00
104.50,55.50,3.00
104.50,56.50,369.00
104.50,57.50,8.00
104.50,58.50,26.00
104.50,60.50,2.00
104.50,61.50,19.00
104.50,62.50,26.00
104.50,63.50,4.00
104.50,69.50,2.00
104.50,74.50,2.00
104.50,75.50,25.00
104.50,77.50,10.00
104.50,78.50,2.00
105.50,-51.50,2.00
105.50,-20.50,2.00
105.50,-10.50,100.00
105.50,-8.50,4.00
105.50,-6.50,547.00
105.50,-5.50,2719.00
105.50,-4.50,436.00
105.50,-3.50,64.00
105.50,-2.50,122.00
105.50,-1.50,78.00
105.50,-0.50,3.00
105.50,0.50,38.00
105.50,2.50,29.00
105.50,3.50,16.00
105.50,4.50,15.00
105.50,5.50,4.00
105.50,6.50,2.00
105.50,8.50,94.00
105.50,9.50,2854.00
105.50,10.50,5331.00
105.50,11.50,507.00
105.50,12.50,221.00
105.50,13.50,128.00
105.50,14.50,296.00
105.50,15.50,625.00
105.50,16.50,126.00
105.50,17.50,78.00
105.50,18.50,3487.00
105.50,19.50,3171.00
105.50,20.50,14547.00
105.50,21.50,51977.00
105.50,22.50,800.00
105.50,23.50,268.00
105.50,24.50,151.00
105.50,25.50,260.00
105.50,26.50,796.00
105.50,27.50,569.00
105.50,28.50,1611.00
105.50,29.50,1789.00
105.50,30.50,1073.00
105.50,31.50,497.00
105.50,32.50,415.00
105.50,33.50,193.00
105.50,34.50,515.00
105.50,35.50,1997.00
105.50,36.50,111.00
105.50,37.50,559.00
105.50,38.50,620.00
105.50,39.50,226.00
105.50,40.50,55.00
105.50,41.50,51.00
105.50,43.50,44.00
105.50,44.50,37.00
105.50,45.50,123.00
105.50,46.50,163.00
105.50,47.50,40.00
105.50,48.50,167.00
105.50,49.50,80.00
105.50,50.50,83.00
105.50,51.50,115.00
105.50,52.50,150.00
105.50,53.50,276.00
105.50,54.50,262.00
105.50,55.50,56.00
105.50,56.50,730.00
105.50,57.50,16.00
105.50,58.50,30.00
105.50,60.50,2.00
105.50,61.50,142.00
105.50,63.50,5.00
105.50,64.50,25.00
105.50,65.50,7.00
105.50,69.50,13.00
105.50,72.50,12.00
105.50,77.50,4.00
105.50,78.50,4.00
106.50,-83.50,25.00
106.50,-78.50,59.00
106.50,-45.50,25.00
106.50,-44.50,25.00
106.50,-9.50,2.00
106.50,-7.50,218.00
106.50,-6.50,85338.00
106.50,-5.50,348.00
106.50,-4.50,4.00
106.50,-3.50,25.00
106.50,-2.50,487.00
106.50,-1.50,89.00
106.50,0.50,33.00
106.50,1.50,5.00
106.50,3.50,65.00
106.50,4.50,9.00
106.50,5.50,5.00
106.50,6.50,5.00
106.50,7.50,3.00
106.50,8.50,190.00
106.50,9.50,743.00
106.50,10.50,51816.00
106.50,11.50,4125.00
106.50,12.50,210.00
106.50,13.50,81.00
106.50,14.50,59.00
106.50,15.50,87.00
106.50,16.50,300.00
106.50,17.50,1269.00
106.50,18.50,501.00
106.50,19.50,27.00
106.50,20.50,9935.00
106.50,21.50,5426.00
106.50,22.50,1126.00
106.50,23.50,666.00
106.50,24.50,60.00
106.50,25.50,238.00
106.50,26.50,6223.00
106.50,27.50,1176.00
106.50,28.50,276.00
106.50,29.50,50671.00
106.50,30.50,2704.00
106.50,31.50,889.00
106.50,32.50,326.00
106.50,33.50,359.00
106.50,34.50,152.00
106.50,35.50,523.00
106.50,36.50,213.00
106.50,37.50,285.00
106.50,38.50,2931.00
106.50,39.50,408.00
106.50,40.50,19.00
106.50,41.50,19.00
106.50,43.50,15.00
106.50,44.50,6.00
106.50,45.50,103.00
106.50,46.50,116.00
106.50,47.50,7367.00
106.50,48.50,451.00
106.50,49.50,112.00
106.50,50.50,318.00
106.50,51.50,218.00
106.50,52.50,317.00
106.50,53.50,223.00
106.50,54.50,43.00
106.50,55.50,54.00
106.50,56.50,57.00
106.50,57.50,51.00
106.50,58.50,24.00
106.50,59.50,12.00
106.50,60.50,2.00
106.50,67.50,25.00
106.50,73.50,2.00
106.50,76.50,2.00
106.50,77.50,2.00
106.50,78.50,8.00
107.50,-77.50,25.00
107.50,-70.50,25.00
107.50,-66.50,2.00
107.50,-51.50,29.00
107.50,-49.50,25.00
107.50,-41.50,25.00
107.50,-32.50,26.00
107.50,-29.50,5.00
107.50,-17.50,25.00
107.50,-7.50,2415.00
107.50,-6.50,26578.00
107.50,-5.50,60.00
107.50,-4.50,2.00
107.50,-3.50,11.00
107.50,-2.50,316.00
107.50,-1.50,35.00
107.50,0.50,4.00
107.50,1.50,3.00
107.50,4.50,4.00
107.50,5.50,4.00
107.50,9.50,12.00
107.50,10.50,4861.00
107.50,11.50,1567.00
107.50,12.50,526.00
107.50,13.50,182.00
107.50,14.50,357.00
107.50,15.50,496.00
107.50,16.50,2738.00
107.50,17.50,88.00
107.50,20.50,1131.00
107.50,21.50,999.00
107.50,22.50,493.00
107.50,23.50,446.00
107.50,24.50,258.00
107.50,25.50,340.00
107.50,26.50,846.00
107.50,27.50,553.00
107.50,28.50,137.00
107.50,29.50,1118.00
107.50,30.50,3219.00
107.50,31.50,958.00
107.50,32.50,170.00
107.50,33.50,958.00
107.50,34.50,1228.00
107.50,35.50,546.00
107.50,36.50,187.00
107.50,37.50,118.00
107.50,38.50,26.00
107.50,39.50,35.00
107.50,40.50,228.00
107.50,41.50,44.00
107.50,42.50,6.00
107.50,43.50,7.00
107.50,44.50,48.00
107.50,45.50,17.00
107.50,46.50,96.00
107.50,47.50,483.00
107.50,48.50,33.00
107.50,49.50,66.00
107.50,50.50,206.00
107.50,51.50,2677.00
107.50,52.50,214.00
107.50,53.50,119.00
107.50,54.50,11.00
107.50,55.50,57.00
107.50,56.50,140.00
107.50,57.50,136.00
107.50,58.50,71.00
107.50,59.50,2.00
107.50,60.50,36.00
107.50,72.50,2.00
107.50,74.50,2.00
107.50,75.50,11.00
108.50,-75.50,25.00
108.50,-41.50,25.00
108.50,-14.50,2.00
108.50,-9.50,2.00
108.50,-7.50,3294.00
108.50,-6.50,4476.00
108.50,-5.50,17.00
108.50,-4.50,13.00
108.50,-3.50,31.00
108.50,-2.50,58.00
108.50,-1.50,5.00
108.50,0.50,164.00
108.50,1.50,58.00
108.50,2.50,2.00
108.50,3.50,142.00
108.50,4.50,2.00
108.50,7.50,9.00
108.50,9.50,5.00
108.50,10.50,821.00
108.50,11.50,2726.00
108.50,12.50,2335.00
108.50,13.50,1063.00
108.50,14.50,716.00
108.50,15.50,3206.00
108.50,16.50,5843.00
108.50,17.50,4.00
108.50,18.50,95.00
108.50,19.50,227.00
108.50,20.50,7.00
108.50,21.50,945.00
108.50,22.50,11467.00
108.50,23.50,822.00
108.50,24.50,547.00
108.50,25.50,182.00
108.50,26.50,366.00
108.50,27.50,314.00
108.50,28.50,291.00
108.50,29.50,201.00
108.50,30.50,1058.00
108.50,31.50,267.00
108.50,32.50,522.00
108.50,33.50,177.00
108.50,34.50,25612.00
108.50,35.50,229.00
108.50,36.50,50.00
108.50,37.50,152.00
108.50,38.50,78.00
108.50,39.50,66.00
108.50,40.50,127.00
108.50,41.50,147.00
108.50,43.50,8.00
108.50,44.50,21.00
108.50,45.50,36.00
108.50,46.50,254.00
108.50,47.50,288.00
108.50,48.50,53.00
108.50,49.50,33.00
108.50,50.50,169.00
108.50,51.50,371.00
108.50,52.50,145.00
108.50,53.50,90.00
108.50,54.50,11.00
108.50,55.50,23.00
108.50,56.50,9.00
108.50,57.50,273.00
108.50,58.50,41.00
108.50,59.50,27.00
108.50,60.50,14.00
108.50,61.50,30.00
108.50,62.50,7.00
108.50,63.50,27.00
108.50,73.50,3.00
108.50,76.50,3.00
109.50,-80.50,25.00
109.50,-30.50,11.00
109.50,-8.50,25.00
109.50,-7.50,6561.00
109.50,-6.50,2344.00
109.50,-3.50,2.00
109.50,-2.50,2.00
109.50,-1.50,194.00
109.50,-0.50,1523.00
109.50,0.50,442.00
109.50,1.50,174.00
109.50,2.50,24.00
109.50,5.50,5.00
109.50,7.50,5.00
109.50,8.50,35.00
109.50,9.50,6.00
109.50,10.50,9.00
109.50,11.50,387.00
109.50,12.50,3111.00
109.50,13.50,1666.00
109.50,14.50,267.00
109.50,15.50,45.00
109.50,16.50,5.00
109.50,18.50,2009.00
109.50,19.50,865.00
109.50,20.50,124.00
109.50,21.50,1318.00
109.50,22.50,652.00
109.50,23.50,967.00
109.50,24.50,2858.00
109.50,25.50,377.00
109.50,26.50,272.00
109.50,27.50,1112.00
109.50,28.50,414.00
109.50,29.50,382.00
109.50,30.50,705.00
109.50,31.50,202.00
109.50,32.50,294.00
109.50,33.50,344.00
109.50,34.50,6369.00
109.50,35.50,380.00
109.50,36.50,295.00
109.50,37.50,39.00
109.50,38.50,713.00
109.50,39.50,580.00
109.50,40.50,1397.00
109.50,41.50,39.00
109.50,42.50,7.00
109.50,43.50,3.00
109.50,44.50,46.00
109.50,45.50,16.00
109.50,46.50,24.00
109.50,47.50,67.00
109.50,48.50,2.00
109.50,49.50,10.00
109.50,50.50,26.00
109.50,51.50,187.00
109.50,52.50,102.00
109.50,53.50,144.00
109.50,54.50,30.00
109.50,55.50,405.00
109.50,58.50,19.00
109.50,59.50,14.00
109.50,60.50,143.00
109.50,63.50,2.00
109.50,65.50,5.00
109.50,73.50,3.00
109.50,75.50,2.00
109.50,81.50,25.00
110.50,-66.50,56.00
110.50,-64.50,3.00
110.50,-54.50,25.00
110.50,-24.50,5.00
110.50,-22.50,5.00
110.50,-12.50,2.00
110.50,-9.50,5.00
110.50,-8.50,251.00
110.50,-7.50,23791.00
110.50,-6.50,5977.00
110.50,-5.50,30.00
110.50,-4.50,5.00
110.50,-2.50,67.00
110.50,-1.50,84.00
110.50,-0.50,58.00
110.50,0.50,109.00
110.50,1.50,4541.00
110.50,2.50,32.00
110.50,6.50,5.00
110.50,8.50,29.00
110.50,9.50,54.00
110.50,10.50,35.00
110.50,11.50,4.00
110.50,12.50,28.00
110.50,14.50,6.00
110.50,15.50,4.00
110.50,18.50,358.00
110.50,19.50,2141.00
110.50,20.50,3771.00
110.50,21.50,5482.00
110.50,22.50,2143.00
110.50,23.50,567.00
110.50,24.50,946.00
110.50,25.50,2836.00
110.50,26.50,346.00
110.50,27.50,669.00
110.50,28.50,138.00
110.50,29.50,980.00
110.50,30.50,262.00
110.50,31.50,217.00
110.50,32.50,1032.00
110.50,33.50,341.00
